# x,f(x)
0.7915,2.8112
4.9495,3.0469
0.5934,2.2983
0.1499,0.8089
9.5049,2.0622
9.9277,0.3771
9.6790,1.5378
3.9993,-0.1079
5.0663,3.0471
5.2891,2.7589
3.3435,-2.5115
0.7308,2.6314
1.1050,3.0267
2.6056,-2.4785
8.0009,-0.0714
1.9680,0.1867
3.8935,-0.4728
2.9205,-2.7362
2.8924,-3.0560
0.3839,1.7285
3.6648,-1.4465
5.9426,0.1828
5.1991,2.9160
9.3874,2.5396
7.3021,-2.6654
3.2286,-2.9474
7.4821,-2.1562
2.4075,-1.7507
6.7121,-2.6504
4.8411,3.0394
8.0329,0.2265
3.3404,-2.7455
0.6057,2.3857
6.7025,-2.7102
3.8476,-0.7370
3.8901,-0.5462
5.9735,0.1281
0.1363,0.5184
5.8716,0.7973
9.0674,2.9251
8.8933,3.1294
0.8034,2.7959
5.9634,0.0386
9.4976,2.0808
5.4287,2.3383
0.3133,1.2498
3.2074,-2.6360
4.3931,1.6446
3.6239,-1.6821
7.2417,-3.0588
5.4790,2.0487
0.8363,2.7662
7.9914,0.0012
6.4192,-1.7471
9.2388,2.7589
4.3111,1.5963
7.4224,-2.4092
7.5340,-2.0880
8.2559,1.0625
1.7952,0.8345
9.4675,2.4594
3.1248,-2.7913
5.4885,2.2104
3.0497,-2.8874
3.3670,-2.4317
8.2277,0.9866
3.6030,-1.7187
5.2565,3.0083
1.3638,2.4262
1.0253,3.1155
4.0041,0.0030
4.1734,0.7619
2.7507,-2.7837
8.0386,0.2596
2.4192,-1.9858
4.1050,0.3271
7.1246,-2.8867
0.9983,2.8904
6.6022,-2.1716
4.1291,0.5515
0.3313,1.4339
3.4282,-2.3647
7.7553,-0.9181
5.6225,1.6753
9.1557,2.9228
5.1971,3.0079
7.4393,-2.3228
2.5147,-2.1290
0.8616,2.8921
3.9755,-0.0833
6.8417,-2.8005
1.9139,0.4920
8.4838,2.1743
6.8621,-2.8676
3.2291,-2.7659
7.9919,-0.2166
6.8034,-2.7761
9.7140,1.3369
3.3883,-2.4136
8.7269,2.7051
2.2204,-1.0737
1.6869,1.6587
7.2124,-2.8826
8.3063,1.5446
6.7242,-2.9728
2.1278,-0.6985
6.8286,-2.9245
3.7907,-1.0979
7.8641,-0.7621
5.0380,3.0257
0.6128,2.2909
6.7028,-2.7437
4.0942,0.4143
3.2694,-2.9248
4.0468,-0.0229
8.8039,2.9613
6.1518,-0.6307
3.5614,-1.9662
8.1739,0.9169
7.8208,-0.8397
7.1608,-2.9288
0.6260,2.5773
3.0670,-2.7656
4.1276,0.5277
8.9064,2.9548
8.5879,2.5334
7.9364,-0.3516
4.4174,1.9641
5.9793,-0.0265
4.8536,2.8106
6.6663,-2.6693
5.0839,2.9754
3.4125,-2.2228
0.6071,2.4893
0.8626,2.8276
4.5470,2.3117
3.9860,0.0287
7.3486,-2.7282
0.9183,2.9999
3.6344,-1.5705
8.2318,0.9032
2.6792,-2.4125
1.1871,2.8402
1.8528,0.6444
3.4161,-2.4127
0.4831,2.2267
9.1660,2.9130
2.2838,-1.2884
3.5366,-1.9726
7.2261,-2.7505
9.5908,1.8854
4.5854,2.3008
5.2432,2.7887
0.5588,2.4000
7.3664,-2.5490
1.6519,1.6980
2.6141,-2.4048
4.9110,3.0414
2.0355,-0.0294
0.6913,2.5572
0.9905,3.0007
9.4884,2.1341
1.8085,1.1431
4.2132,0.9766
9.3500,2.5381
8.7456,2.8651
6.1911,-0.8342
4.6457,2.5996
2.3894,-1.7822
1.9451,0.2991
5.5432,1.9215
1.4490,2.2564
9.4675,2.3051
1.2722,2.7851
2.1945,-1.0667
7.9958,-0.0174
3.1442,-2.8520
9.4311,2.4089
6.6454,-2.5464
9.1580,2.9212
3.7097,-1.3460
1.0323,3.0020
7.6141,-1.6940
9.5282,2.0565
8.7486,2.6181
5.0523,2.9526
4.0730,0.4520
0.2646,1.3377
6.1170,-0.4390
6.6272,-2.3643
1.8676,0.5813
8.3096,1.3550
9.0286,3.3154
4.4998,2.0724
9.0936,3.0692
3.3383,-2.5854
3.6666,-1.4824
3.4956,-1.9402
0.0819,0.2639
5.7875,0.7892
7.1799,-2.8831
9.8469,0.7962
0.1759,0.8391
3.8079,-0.8466
0.2078,1.0104
2.2988,-1.5612
5.9174,0.4312
0.8076,2.7128
4.5119,2.2945
0.6650,2.5319
0.7583,2.7823
5.7575,1.0919
8.2387,1.3822
1.4799,2.3000
1.6585,1.6063
8.2834,1.2431
1.6129,1.5119
2.1215,-0.5054
9.9380,0.1346
0.6395,2.5289
5.8612,0.8168
3.8804,-0.7166
3.6280,-1.6138
7.1982,-2.9553
1.1210,2.7757
9.8955,0.4927
9.7268,1.1428
9.0035,3.0318
2.0808,-0.1748
1.4715,2.1041
0.6342,2.4972
1.7156,1.2165
6.0230,-0.1718
9.1322,2.8519
0.6871,2.5606
5.8232,0.6534
0.8451,2.9069
6.6400,-2.5572
4.9230,2.9062
8.2876,1.0492
9.6065,1.7367
1.0295,3.0395
6.4918,-2.0750
0.9857,2.9343
3.1527,-2.9338
0.5358,2.1249
8.7807,2.9095
3.9138,-0.4341
1.6084,1.8131
5.3446,2.4793
1.8796,0.5486
3.7231,-1.3802
8.5590,2.1527
2.6533,-2.6290
1.1168,3.0667
8.2393,1.0465
3.2881,-2.7592
9.5281,1.9250
1.7857,1.0698
9.1186,2.9815
6.4855,-2.1079
1.9366,0.1073
5.9724,0.1491
1.6153,1.7086
8.7553,2.8624
3.7883,-1.0579
1.6954,1.5474
9.3000,2.6862
4.5160,2.1227
5.3359,2.4709
6.0937,-0.5256
5.9684,0.2521
0.2509,1.0331
0.0159,0.0870
6.4001,-1.4816
0.2613,1.3691
2.5923,-2.3606
4.4667,2.0579
6.5385,-2.2324
2.1704,-0.9603
9.8982,0.6313
1.8777,0.5656
8.5931,2.2299
6.3972,-1.8203
0.0539,0.1132
5.4330,2.4439
9.9619,0.1496
1.1848,2.8205
7.9631,-0.1879
3.6101,-1.7310
8.9471,3.0083
5.0962,3.0837
7.5102,-1.9265
4.3863,1.7284
1.9414,0.1524
8.5740,2.3402
1.4503,2.3360
2.3784,-1.7508
3.3080,-2.6935
7.1706,-2.8624
4.9156,2.9442
1.4643,2.1975
0.8641,2.7969
0.7754,3.0390
8.1229,0.6361
4.5033,2.1673
2.7939,-2.8362
5.3486,2.6049
1.8256,0.9244
3.6045,-1.7913
4.7376,2.9012
2.8370,-3.0802
8.5157,2.3232
0.0326,0.2510
2.5840,-2.5422
1.6642,1.5051
4.9198,3.1044
6.5502,-2.3718
2.0067,-0.1498
0.0863,0.4940
3.9608,-0.2001
2.6231,-2.5532
7.7078,-1.1026
7.8174,-0.8890
3.4520,-2.3070
1.1930,2.8905
9.9550,0.2150
9.0139,2.9347
5.8046,0.9683
3.8553,-0.7149
8.4896,1.8386
0.5526,2.2464
7.8339,-0.6910
8.6945,2.6857
9.6871,1.4188
8.6493,2.7400
8.9949,3.0333
6.4906,-2.0293
0.9408,2.8996
2.0373,-0.1918
4.1866,0.9912
1.6698,1.5496
2.6272,-2.4349
4.0124,0.0625
4.2898,1.1510
9.9204,0.2617
2.9823,-3.0201
3.3326,-2.5757
7.7298,-1.1436
2.3855,-1.9877
2.8516,-2.8603
4.5248,2.1013
5.9651,0.0671
6.7899,-2.8449
1.7712,1.1054
6.2446,-1.1647
0.0549,0.3049
7.3601,-2.4639
8.0573,0.2770
3.0086,-2.9839
4.0255,0.2444
9.5525,1.9760
2.2901,-1.2727
1.4921,2.0972
4.8088,2.9497
2.6493,-2.5371
5.1757,2.8924
9.5051,2.0454
6.8222,-2.9391
5.7950,1.0542
7.1405,-3.0324
9.5951,1.9184
0.2820,1.2351
7.0338,-3.0092
6.9490,-3.0971
2.6385,-2.6054
1.0535,3.0340
6.6795,-2.6186
2.7063,-2.6763
1.8620,0.7046
7.1139,-2.9870
0.7270,2.7250
6.9635,-2.9104
6.3004,-1.2633
0.6786,2.6166
2.3190,-1.4067
1.1989,2.9131
0.7875,2.7732
3.1143,-2.8429
5.9333,0.4537
1.7438,1.0275
3.0865,-3.0636
6.9433,-2.8833
0.4710,2.0962
0.7941,3.0131
8.8012,3.0492
9.2662,2.6955
8.9951,3.0165
3.9588,-0.3576
6.4505,-1.9433
6.2699,-1.2959
0.2323,1.1299
0.5247,2.2312
2.0828,-0.3824
9.7600,1.1397
0.0609,0.4346
2.0796,-0.4648
6.7634,-2.8253
1.4550,2.4086
4.7118,2.6817
5.2740,2.8002
9.7065,1.4664
1.9043,0.2768
3.6275,-1.7282
3.7102,-1.3143
7.4996,-1.9378
2.4151,-1.6635
7.1905,-2.7760
9.6413,1.7328
4.0634,0.4080
1.3381,2.7719
9.6014,1.6216
2.8226,-2.7031
2.1344,-0.4965
9.5577,2.0171
5.0285,2.8948
8.7029,2.8096
0.0891,0.3754
5.5991,1.7397
9.3576,2.5491
4.3287,1.3172
4.9339,2.9257
1.7109,1.3807
0.5527,2.3361
3.4397,-2.2314
3.5753,-1.9470
5.6805,1.3150
3.2333,-2.8576
5.9313,0.3224
1.3056,2.6007
3.4270,-2.3831
9.1756,2.8791
6.2639,-1.2380
1.2897,2.8955
8.7212,2.7704
8.9503,2.9453
9.0775,3.0586
8.8558,2.7511
2.8916,-2.9085
8.0121,-0.1957
5.7048,1.2084
9.4888,2.1296
1.4612,2.1583
5.8066,0.8556
4.3585,1.5270
0.3093,1.4453
7.9768,-0.0035
1.3169,2.6623
3.7220,-1.4150
4.9491,2.9953
3.5852,-1.7836
1.0630,2.9635
1.6629,1.3416
4.9845,2.9337
9.8920,0.5383
6.0095,-0.1223
3.4564,-2.3443
2.0115,-0.1764
3.3717,-2.3691
5.1568,2.8037
8.7545,2.7948
8.3819,1.4863
5.9949,-0.1449
4.7272,2.5310
1.3200,2.7456
4.9487,3.0110
0.6423,2.5448
6.1341,-0.5581
4.7420,2.8781
3.0562,-3.0508
3.9788,-0.0312
9.2115,2.8204
4.2453,0.9884
0.1207,0.6606
1.4165,2.3123
0.2388,1.1342
0.0758,0.3955
2.4043,-1.6979
4.0449,0.3268
2.5865,-2.3365
4.7172,2.7078
4.5653,2.4241
3.5863,-1.9077
2.2243,-0.9673
2.7897,-2.8653
8.0843,0.4436
0.2637,1.2156
0.5656,2.3152
1.2725,2.7187
7.3737,-2.3795
4.7737,2.8086
4.5350,2.1914
0.7033,2.7891
4.1253,0.4465
8.7413,2.7658
5.5506,2.0724
5.8815,0.5130
0.2701,1.4003
0.4909,2.0641
4.9816,2.9848
2.4935,-1.9951
4.4605,2.0471
0.2979,1.4471
4.8110,2.9117
0.5164,2.1291
2.1200,-0.4738
1.9428,0.0579
8.7330,2.6653
5.6891,1.4291
9.3537,2.6673
4.2148,1.0756
9.4323,2.3826
0.0592,0.2981
6.3079,-1.5449
2.5212,-2.1895
3.9282,-0.2752
2.8585,-2.7991
5.1627,2.8894
4.2353,1.0375
8.9250,2.9933
5.7885,0.7303
2.8126,-2.8446
4.2802,1.1852
8.1055,0.4628
4.2922,1.3296
5.6584,1.5326
5.6263,1.6556
2.1533,-0.6802
4.1983,1.1314
0.7424,2.8944
2.1334,-0.7851
0.3318,1.5614
8.6273,2.5629
4.9762,3.0468
4.9409,2.8633
4.1908,0.9386
9.9765,0.1888
1.1730,2.8166
1.7451,1.3634
8.9117,2.8060
5.2662,2.8705
4.8953,2.8843
2.9022,-2.9378
0.2120,1.1044
7.6926,-1.3010
3.9191,-0.4217
5.0539,3.0054
8.1723,0.8162
5.1852,2.9171
4.2017,1.0360
3.3781,-2.5130
5.6973,1.5368
2.1883,-1.0116
7.7670,-1.2005
0.6593,2.5563
7.8973,-0.3444
8.3579,1.4899
3.5123,-2.1568
1.8104,0.9392
0.1557,0.7778
7.4296,-2.4231
7.7785,-1.0919
8.6023,2.3721
9.9232,0.2552
1.3402,2.4694
4.2134,1.0469
5.2569,2.8563
7.5883,-1.7462
0.5733,2.4415
4.8134,2.7991
7.5355,-2.1826
1.5357,1.9090
3.6609,-1.5745
5.0563,3.0876
9.4704,2.1425
7.3835,-2.3171
9.5563,1.9412
7.7704,-0.9933
1.6457,1.6931
8.6481,2.4948
9.8041,0.9469
7.9299,-0.3850
5.4346,2.5857
1.6429,1.5297
6.8916,-2.8881
0.9723,2.8812
0.1866,0.8716
0.3426,1.5188
5.8470,0.7387
2.1601,-0.8202
6.8296,-2.6663
9.3004,2.7764
6.5766,-2.3232
8.0008,0.0533
0.0536,0.3851
3.5993,-1.6456
4.2096,0.9672
4.1134,0.4905
6.4600,-1.9914
2.0401,-0.0110
6.8870,-2.9495
3.0142,-2.8248
1.1185,3.0925
1.1776,2.9570
7.0815,-3.0372
3.9409,-0.3007
1.8287,0.7650
4.1374,0.5760
8.6901,2.6253
2.1131,-0.5866
7.2733,-2.6652
6.2160,-0.9422
6.8250,-2.7924
8.4244,1.8777
0.5194,2.1573
7.5670,-1.9325
2.4792,-2.0829
0.5190,2.2345
3.8977,-0.3292
7.4549,-2.3264
1.0331,3.0331
5.1524,2.9841
4.7836,2.8239
3.8798,-0.6908
4.3224,1.3362
8.5108,2.1389
9.5278,2.1827
3.0990,-2.7580
4.5750,2.3086
7.4974,-2.1178
8.1935,1.0298
7.2555,-2.7716
9.9688,0.1843
6.2661,-1.2559
3.1240,-2.9768
1.6963,1.3471
5.7494,1.0712
5.3873,2.5112
9.1547,2.7883
5.5647,1.8139
3.7230,-1.1765
3.1391,-3.0863
6.7658,-2.9107
4.5339,2.2335
4.8485,3.0264
1.8806,0.4343
4.8382,2.7503
9.9191,0.3937
7.4846,-2.0274
0.0674,0.3822
3.6548,-1.5529
5.0859,3.0839
6.2667,-1.3206
3.9349,-0.2405
4.5915,2.2492
5.7790,1.1525
1.7546,1.3241
5.1148,3.0945
3.1684,-2.9016
2.9851,-3.0657
6.6900,-2.5572
1.5021,1.9774
2.0156,-0.0676
7.5584,-1.9351
4.4125,1.8095
0.8593,2.9288
6.7599,-2.7916
1.1007,3.0042
8.5325,2.3569
7.0992,-2.9047
7.6328,-1.6424
0.0200,0.0546
3.8659,-0.6951
6.6900,-2.6653
1.5136,2.2201
7.9564,-0.1454
5.5562,1.9093
3.7973,-1.1309
4.6595,2.4926
1.6446,1.5954
5.8314,0.7106
2.2861,-1.2932
7.9728,-0.2569
9.2629,2.6609
9.3103,2.6290
1.0894,3.0394
2.1248,-0.5762
4.1200,0.4951
8.9426,3.0121
6.2419,-1.1345
1.7456,1.0458
7.8671,-0.5596
0.2783,1.1325
7.2630,-2.6029
0.4004,2.0162
6.8623,-2.8252
4.7111,2.6477
8.4715,2.1480
3.7649,-1.0894
4.7495,2.7726
4.1313,0.4526
0.1091,0.4123
5.6130,1.7560
8.7711,2.8416
6.4214,-2.0437
4.3497,1.7219
7.9030,-0.2698
1.6077,1.8739
8.3914,1.7455
5.9513,0.2817
9.9569,0.3913
4.9550,3.2691
6.5537,-2.3015
7.1191,-3.0003
2.1222,-0.5715
7.2541,-2.9199
0.8685,3.0167
4.0036,-0.0978
6.0920,-0.4779
1.5631,1.8068
3.1017,-2.9893
3.7306,-1.3720
8.7760,3.1609
2.4967,-2.1011
9.3282,2.4930
3.4073,-2.4148
3.1007,-2.6368
1.3454,2.4995
4.7115,2.6653
3.8574,-0.6165
9.3561,2.4711
9.7202,1.3477
0.8598,3.0504
0.7538,2.6028
8.2677,1.3095
9.3490,2.7090
3.9011,-0.4397
6.5912,-2.2794
3.1436,-2.9926
4.5757,2.4203
2.9048,-2.7697
7.2797,-2.7202
0.3033,1.4197
5.7048,1.2754
0.8520,2.8633
8.0767,0.4395
2.9121,-3.1594
1.1164,2.9736
7.7942,-0.8987
9.5241,2.0219
1.4092,2.3422
4.6531,2.5792
5.0036,2.9650
9.9938,0.0158
8.2594,1.1915
2.1639,-0.7221
4.0565,0.1868
9.7277,1.2377
1.2154,2.8261
3.5130,-1.9441
5.4580,2.2601
5.3169,2.6795
6.6341,-2.5490
9.5857,1.7746
2.5883,-2.3776
2.7145,-2.7809
5.6034,1.5917
8.8842,3.1129
8.0248,0.0879
0.9922,2.6993
5.4893,2.1669
9.2297,2.7586
5.1056,2.9970
1.8997,0.5772
1.9196,0.5093
2.2834,-1.3672
0.6303,2.5331
0.8555,2.8476
8.4735,2.2289
4.8887,2.9320
0.4909,2.0917
2.3997,-1.7294
1.3582,2.3622
4.0606,0.4878
0.2514,1.0635
1.9416,0.2800
1.0254,2.9540
7.8635,-0.7872
5.7731,1.0199
8.9182,3.0414
8.3407,1.5583
8.4543,1.9190
6.1426,-0.8097
4.1467,0.7798
4.0580,0.2062
8.1387,0.6240
1.4053,2.4489
8.2579,1.3485
5.5688,2.0019
5.7845,0.9921
8.2119,0.9076
4.4285,1.8966
0.5362,2.2261
7.9369,-0.2742
2.4506,-1.9278
3.2814,-2.7469
8.7614,2.7125
9.2354,2.8707
8.0433,0.2652
7.2634,-2.7991
8.5462,2.3491
5.8075,0.9379
2.2378,-1.1588
8.7163,2.7423
5.7038,1.5034
1.3478,2.5509
2.7132,-2.8024
9.0947,2.8137
7.3836,-2.4402
3.7195,-1.2579
9.3288,2.7705
6.2341,-1.0247
0.3875,1.7371
0.4709,2.1135
3.4225,-2.2769
4.5277,2.1369
2.0228,-0.1179
8.7015,2.7514
6.0562,-0.1937
0.1048,0.5772
3.7200,-1.2967
9.5637,1.9652
8.8294,2.8339
2.8257,-2.8665
2.7453,-2.7708
6.1856,-0.6928
3.4595,-2.3219
3.2668,-2.8729
4.4976,1.9807
2.3693,-1.6150
7.8439,-0.7329
4.5273,2.3488
2.7750,-2.8069
7.5606,-2.0058
3.6082,-1.7180
2.1249,-0.5096
6.1477,-0.7772
3.8636,-0.6727
8.8153,2.8119
0.8223,2.9580
2.1914,-0.7956
6.0388,-0.1851
1.9264,0.4267
6.0843,-0.2561
5.5498,2.0123
4.9800,3.0965
5.0569,2.8811
5.8262,0.8446
9.1042,2.8736
6.4595,-1.7657
1.0567,3.0258
2.6496,-2.6362
5.3335,2.5631
6.3507,-1.7130
5.2827,2.7821
4.1639,0.8276
1.6394,1.5418
5.8632,0.5927
9.8455,0.8924
1.3441,2.5398
3.4452,-2.1159
5.0083,2.9923
8.9338,3.1612
4.2928,1.3931
3.8818,-0.7245
0.4622,2.0176
0.8372,2.8027
5.6083,1.7075
5.0344,3.0033
5.4760,2.2723
1.8446,0.5424
2.8424,-2.8496
9.1114,3.0791
9.1085,3.0529
9.9367,0.2918
3.5014,-2.1131
7.4903,-2.0965
3.0693,-3.0087
9.1362,2.9811
2.6587,-2.4723
3.5189,-1.9733
0.2553,1.1798
5.7182,1.2467
8.8984,3.0129
9.7687,1.0519
5.6585,1.4490
6.9597,-2.8221
3.8245,-0.9357
7.0718,-2.9052
0.1334,0.5739
0.3570,1.7192
9.1374,2.8765
2.5666,-2.2692
7.0547,-2.9833
4.1264,0.6105
2.4986,-2.1639
1.2882,2.6503
3.4224,-2.2610
6.5506,-2.4143
7.5514,-1.7376
4.9107,3.1413
6.4374,-1.8194
0.4189,1.7286
8.8121,3.0497
2.3607,-1.6280
5.6034,1.5890
1.4875,2.0838
7.7469,-1.3120
9.4106,2.2636
0.9330,2.8745
5.9538,0.1537
9.1094,3.0988
7.0197,-3.0129
4.6898,2.6655
8.4520,1.7711
4.7747,2.8394
2.2649,-1.3652
6.1771,-0.7934
6.9432,-3.0706
8.3284,1.6399
9.2052,3.0727
4.4569,1.7868
2.6914,-2.5145
1.3306,2.8166
1.7259,1.3122
8.9041,2.9466
4.8671,2.9591
1.5637,1.8316
5.0652,3.0475
9.8100,0.9612
4.1489,0.5439
4.6521,2.6167
0.2521,1.2592
8.0764,0.3247
4.4123,1.8814
2.1730,-0.9119
9.7707,1.0295
4.5966,2.3910
9.3834,2.4450
5.0535,2.9833
8.5977,2.4339
6.4732,-1.9974
1.0782,3.0035
4.9251,3.0364
9.4748,2.3349
8.8738,3.1247
7.1560,-3.0004
9.9792,0.0689
0.2913,1.3490
6.2332,-0.8814
7.1842,-2.8572
0.1956,0.7031
2.7239,-2.6649
5.7466,1.2270
0.5916,2.4902
3.0586,-2.9891
9.8843,0.4649
4.9877,2.9530
4.4541,1.9925
8.3756,1.6041
8.6483,2.5300
8.4995,2.2601
4.8948,2.8814
8.4471,1.9838
2.6739,-2.5497
6.3222,-1.4920
7.2551,-2.8338
1.9095,0.4368
5.6881,1.4371
8.7867,2.9351
9.9432,0.2746
3.2486,-2.5953
8.0108,-0.0973
2.2975,-1.4546
3.8745,-0.6945
5.2507,2.8334
7.6341,-1.6487
5.3177,2.7040
9.6654,1.5553
1.4261,2.5324
4.7461,2.7741
0.4721,1.8686
7.0069,-3.0792
1.6227,1.7275
6.6871,-2.5726
7.8789,-0.6563
9.7887,0.8092
9.8935,0.5117
2.0725,-0.3161
7.8578,-0.9117
5.1973,2.7931
1.1759,3.0232
2.2449,-0.9513
1.3368,2.5060
3.2385,-2.9404
3.2036,-2.8222
4.0623,0.3455
1.6589,1.6695
8.0223,-0.0002
5.6072,1.8823
2.8316,-2.8456
9.3033,2.6270
4.3163,1.2017
9.0890,2.9655
9.4673,2.0145
2.1440,-0.5214
9.3831,2.3607
9.7337,1.2805
8.0720,0.4312
2.6427,-2.5285
4.6010,2.4050
2.7326,-2.8097
6.4664,-1.9620
8.0867,0.5146
2.5240,-2.1243
4.7307,2.7932
0.1099,0.4083
1.0991,2.7548
2.7267,-2.8214
2.0703,-0.3345
8.3657,1.6686
9.2738,2.8770
2.1420,-0.6166
8.8915,2.9718
2.9864,-3.0273
1.4784,2.2056
3.7113,-1.2514
4.5755,2.4518
6.2708,-1.3482
6.5460,-2.4354
6.7437,-2.6829
3.8147,-0.7228
8.4820,2.2161
5.4344,2.3893
1.2418,2.8773
6.8209,-2.8564
4.9170,3.1291
1.6041,1.7040
4.5623,2.1795
7.8069,-0.9883
6.6278,-2.3744
8.0246,-0.0933
6.1686,-0.9776
8.6569,2.5610
4.8855,2.9546
9.9696,0.3269
9.3626,2.6640
1.0735,2.9273
7.6418,-1.6109
9.4477,2.4279
5.3136,2.5714
0.4234,1.9163
2.4457,-1.7763
3.0649,-2.7608
2.3657,-1.4742
6.7692,-2.8928
9.2781,2.6049
2.6286,-2.4448
5.2935,2.6438
7.4900,-2.3469
1.5263,1.9726
5.5402,2.1046
8.6788,2.6512
4.5246,2.1504
8.5978,2.3013
0.6018,2.3448
2.0653,-0.2200
2.8567,-2.7138
9.6257,1.5866
6.0415,-0.0967
6.4522,-2.1106
3.7140,-1.1564
0.4088,1.7113
2.1702,-0.9079
5.3648,2.5323
8.1091,0.4160
5.5349,2.0670
8.0705,0.2915
9.4828,2.3919
1.1039,2.8617
7.8636,-0.7120
2.3613,-1.7481
8.1739,0.8995
1.8235,0.8974
3.3813,-2.5931
6.4619,-2.0644
2.3871,-1.8527
9.9871,0.1927
0.1170,0.3794
9.1997,2.7308
9.1679,2.9347
1.8177,0.8047
8.1746,0.8056
1.2627,2.6057
1.5411,1.9544
7.1486,-2.9138
6.3206,-1.4161
3.2667,-2.6519
6.5068,-2.2872
8.6197,2.5182
4.9283,2.8069
0.5109,2.1325
1.7653,1.1395
1.1652,2.8750
5.1694,2.9244
1.0763,3.1287
7.5209,-2.1381
1.1598,2.9236
0.8315,2.8137
8.7660,2.9436
3.4280,-2.3929
6.2092,-1.0241
5.5215,1.9356
0.9671,2.9162
6.6077,-2.4630
8.4653,1.8943
5.0824,3.0200
6.6815,-2.7597
0.7587,2.9197
1.0475,2.9979
9.5350,1.9401
1.3066,2.6968
0.6440,2.5615
1.3194,2.7238
3.5142,-2.0667
7.2120,-2.8491
6.7280,-2.6930
0.9472,3.0208
7.2227,-3.0339
5.6266,1.3346
2.8960,-2.9645
3.9277,-0.2926
7.9657,-0.1431
6.0943,-0.4053
9.7816,0.8312
2.5242,-2.1995
4.2075,1.0896
5.4486,2.2575
9.3106,2.8446
7.5387,-1.9868
7.7903,-1.0896
8.0625,0.3876
0.5514,2.3513
3.0200,-3.1526
3.6963,-1.4635
4.9766,2.9518
8.8638,2.9910
6.0488,-0.2254
0.3638,1.6872
5.8097,0.8737
4.7824,2.8630
6.1173,-0.6753
9.8953,0.5073
3.7751,-0.9504
3.2876,-2.5337
1.1132,2.8844
1.1100,2.9655
5.8467,0.5804
8.9845,3.1338
9.5356,2.0708
0.2337,1.1411
1.1930,2.8286
6.7452,-2.5715
4.5635,2.4184
5.6567,1.6212
3.3274,-2.6003
0.3965,1.6732
4.6905,2.6418
3.2903,-2.8430
3.3803,-2.4544
2.2845,-1.5267
7.8328,-0.7004
5.5947,1.8321
0.9047,2.9869
5.2295,2.8124
8.1331,0.6295
3.5276,-1.9407
5.8871,0.5181
2.9808,-3.0658
4.6036,2.4250
6.2017,-1.0357
5.2048,2.9050
8.5385,2.2319
7.8721,-0.6966
2.0088,-0.1062
6.9305,-3.1767
4.0387,0.3122
2.3581,-1.7397
1.3474,2.5265
7.5299,-2.0717
4.7411,2.7647
1.9148,0.3780
7.3363,-2.5684
5.2721,2.8156
5.8958,0.5229
6.1524,-0.7236
2.0124,-0.1104
8.5301,2.0988
8.0302,0.3765
3.6326,-1.5321
6.8695,-2.7075
9.6068,1.8205
3.5032,-2.0149
4.5641,2.4274
3.2199,-2.7735
2.8536,-3.0364
6.1404,-0.5825
8.1439,0.7396
1.3431,2.4932
8.4065,1.6675
4.7744,2.7842
8.0540,0.2248
8.8223,2.8865
4.9335,3.0533
3.9050,-0.4615
4.1239,0.6978
2.0589,-0.3059
5.8088,1.0335
5.7692,1.0783
4.5690,2.2808
8.8499,2.9432
6.7169,-2.6702
1.9035,0.3173
0.7836,2.7832
7.4936,-2.1882
5.1892,2.9260
8.0973,0.4472
0.1421,0.8886
1.8383,0.7594
4.2974,1.5154
8.2985,1.5664
3.6167,-1.7841
2.9551,-2.9353
5.6974,1.4579
3.1962,-2.8199
0.1633,0.6105
2.1414,-0.7041
9.1946,2.8345
9.5703,1.9152
8.7690,2.6467
6.6119,-2.5325
3.8638,-0.5913
6.6366,-2.4117
3.6822,-1.3983
9.5577,2.0486
1.2114,2.8472
7.7311,-1.1149
9.5474,2.1181
3.9319,-0.4829
6.0564,-0.2156
6.2536,-1.1614
0.0730,0.2689
3.0247,-2.9404
8.0912,0.3604
9.9294,0.3498
9.6527,1.5922
7.1114,-3.0670
6.8212,-2.9091
5.4613,2.3769
7.8256,-0.8136
8.1587,0.4834
4.8130,2.8472
9.4834,2.1635
4.6012,2.4474
6.2894,-1.4877
0.4166,1.6760
8.3308,1.3576
8.4295,1.9668
1.5519,1.8577
5.8129,0.8375
4.0907,0.2236
8.5439,2.1850
7.5119,-2.0910
8.4138,1.7575
0.1937,1.0187
8.4872,2.2373
7.5125,-2.0810
1.4765,2.3381
9.9895,0.0387
3.8127,-0.8933
2.1801,-0.7560
3.4768,-2.2934
3.2377,-2.6218
5.1254,2.9572
6.9345,-3.0010
8.4427,1.7748
8.6087,2.3192
0.1782,0.7154
2.6577,-2.6413
3.9235,-0.4951
7.4457,-2.2158
9.2780,2.7055
7.1249,-2.8535
3.0683,-3.0269
9.7244,1.3308
5.8888,0.6146
1.2134,2.7364
4.6327,2.6400
2.4747,-1.9965
5.1171,2.9381
8.7928,2.8778
2.9991,-3.0321
1.0190,2.9447
5.7400,1.3521
2.6089,-2.4194
8.6523,2.5022
9.6214,1.6160
5.3111,2.5111
7.9706,-0.0693
0.4058,1.8838
8.8314,2.9163
2.4437,-1.7881
6.5070,-2.0601
2.2329,-0.9911
3.8328,-0.9077
5.5177,2.1300
8.3080,1.2020
0.1056,0.4171
8.4282,1.7000
2.6527,-2.5669
7.9734,-0.1378
0.4223,1.9134
1.3337,2.6083
1.8314,0.7814
0.4943,2.2126
8.4944,2.0694
7.1161,-2.9996
3.9126,-0.4616
